Customer_ID,Age,Employment_Status,Income_USD,Credit_Score,Total_BNPL_Active_Loans,Total_BNPL_Debt_USD,Late_Payment_History,Shopping_Category_Most_Frequent,Average_Transaction_Value_USD,Default_Risk
C07895,38,Employed,54387.0,699.0,1,151,No,Electronics,724,Low
C07896,25,Employed,71932.0,714.0,4,236,No,Fashion,99,Low
C07897,21,Employed,91792.0,746.0,1,114,No,Fashion,42,Low
C07898,55,Employed,78572.0,716.0,1,125,Yes,Fashion,156,Low
C07899,22,Student,15914.0,600.0,1,221,Yes,Fashion,91,Low
C07900,64,Unemployed,5000.0,545.0,2,212,Yes,Electronics,388,High
C07901,33,Employed,72887.0,623.0,5,1212,Yes,Fashion,96,Medium
C07902,22,Freelancer,76033.0,781.0,1,137,No,Fashion,88,Low
C07903,26,Student,19845.0,,2,389,No,Fashion,88,Low
C07904,28,Employed,72357.0,680.0,2,388,No,Fashion,105,Low
C07905,26,Employed,76833.0,695.0,4,436,No,Home/Furniture,260,Low
C07906,37,Freelancer,91021.0,689.0,6,1089,No,Electronics,729,Low
C07907,26,Employed,,722.0,7,1079,Yes,Electronics,641,Low
C07908,28,Employed,62976.0,621.0,1,186,Yes,Fashion,103,Low
C07909,24,Freelancer,49946.0,635.0,1,163,No,Fashion,92,Low
C07910,23,Employed,75843.0,671.0,2,367,No,Electronics,406,Low
C07911,57,Freelancer,16516.0,605.0,2,433,Yes,Electronics,669,Medium
C07912,22,Freelancer,72318.0,664.0,2,216,No,Fashion,57,Low
C07913,38,Employed,34685.0,625.0,1,215,Yes,Fashion,112,Low
C07914,30,Freelancer,61274.0,551.0,4,458,No,Groceries/Essentials,41,Low
C07915,26,Student,13674.0,606.0,0,0,No,Electronics,301,Low
C07916,20,Freelancer,72468.0,743.0,2,394,Yes,Fashion,41,Low
C07917,24,Employed,118314.0,767.0,0,0,No,Fashion,69,Low
C07918,33,Freelancer,5000.0,582.0,4,487,No,Fashion,82,High
C07919,38,Freelancer,10347.0,647.0,1,64,No,Fashion,130,Low
C07920,47,Student,22705.0,699.0,3,406,No,Home/Furniture,346,Low
C07921,27,Employed,33262.0,786.0,2,210,No,Home/Furniture,279,Low
C07922,41,Student,7790.0,547.0,2,308,No,Fashion,47,Medium
C07923,22,Freelancer,42315.0,741.0,4,603,No,Electronics,528,Low
C07924,33,Employed,46622.0,748.0,1,138,No,Electronics,379,Low
C07925,36,Student,18559.0,573.0,1,114,No,Fashion,137,Low
C07926,48,Employed,38795.0,767.0,0,0,No,Travel,751,Low
C07927,54,Employed,85982.0,755.0,2,273,Yes,Fashion,74,Low
C07928,41,Employed,61825.0,607.0,4,370,Yes,Fashion,104,Low
C07929,34,Employed,68609.0,707.0,5,1124,No,Electronics,500,Low
C07930,40,Student,13930.0,642.0,4,528,No,Fashion,74,Medium
C07931,30,Employed,80017.0,635.0,1,158,No,Fashion,53,Low
C07932,20,Employed,37766.0,703.0,4,351,No,Fashion,89,Low
C07933,25,Freelancer,106922.0,632.0,4,404,No,Groceries/Essentials,73,Low
C07934,31,Employed,75570.0,739.0,5,725,No,Electronics,342,Low
C07935,55,Freelancer,67614.0,687.0,3,541,No,Travel,428,Low
C07936,28,Student,10469.0,462.0,3,335,Yes,Fashion,117,Medium
C07937,57,Freelancer,58685.0,587.0,1,116,No,Fashion,109,Low
C07938,30,Employed,48217.0,740.0,2,412,No,Fashion,95,Low
C07939,30,Unemployed,5000.0,630.0,1,216,Yes,Electronics,635,High
C07940,62,Unemployed,5035.0,469.0,8,1096,Yes,Fashion,66,High
C07941,62,Student,21474.0,497.0,1,201,Yes,Fashion,101,Low
C07942,23,Employed,79198.0,631.0,1,154,No,Travel,806,Low
C07943,25,Employed,93789.0,635.0,2,193,No,Electronics,601,Low
C07944,45,Student,22433.0,523.0,1,220,Yes,Electronics,505,Low
C07945,24,Student,13136.0,520.0,4,700,No,Electronics,668,High
C07946,18,Freelancer,70889.0,655.0,3,356,No,Electronics,387,Low
C07947,22,Student,9036.0,422.0,3,488,No,Fashion,87,Medium
C07948,56,Freelancer,61971.0,566.0,0,0,Yes,Electronics,639,Low
C07949,34,Student,25263.0,685.0,5,1048,Yes,Travel,957,High
C07950,24,Employed,76486.0,730.0,1,125,No,Electronics,428,Low
C07951,32,Employed,55163.0,754.0,4,647,Yes,Home/Furniture,318,Low
C07952,19,Employed,39094.0,728.0,0,0,No,Electronics,687,Low
C07953,40,Freelancer,5877.0,661.0,0,0,No,Fashion,57,Low
C07954,22,Employed,102570.0,675.0,3,451,No,Fashion,48,Low
C07955,46,Employed,47147.0,674.0,3,659,No,Electronics,738,Low
C07956,23,Employed,48514.0,763.0,3,423,No,Travel,997,Low
C07957,22,Employed,70536.0,700.0,4,548,No,Electronics,702,Low
C07958,35,Student,18349.0,650.0,1,74,No,Electronics,421,Low
C07959,30,Employed,63269.0,684.0,3,341,No,Fashion,40,Low
C07960,59,Employed,85223.0,705.0,0,0,No,Home/Furniture,305,Low
C07961,18,Unemployed,20396.0,548.0,1,162,No,Electronics,453,Low
C07962,19,Student,23300.0,537.0,1,157,Yes,Electronics,461,Low
C07963,53,Employed,65691.0,677.0,3,435,No,Fashion,93,Low
C07964,24,Employed,20868.0,747.0,1,225,No,Fashion,31,Low
C07965,33,Employed,85095.0,624.0,4,762,No,Fashion,97,Low
C07966,62,Freelancer,53458.0,653.0,2,258,No,Home/Furniture,317,Low
C07967,46,Employed,74849.0,659.0,1,199,No,Fashion,183,Low
C07968,25,Employed,67580.0,714.0,6,1488,No,Home/Furniture,344,Low
C07969,25,Employed,,726.0,2,294,No,Electronics,569,Low
C07970,49,Employed,93197.0,756.0,7,778,No,Electronics,602,Low
C07971,31,Employed,34451.0,693.0,1,75,No,Fashion,94,Low
C07972,52,Student,15679.0,601.0,4,853,No,Fashion,175,Medium
C07973,40,Employed,58951.0,602.0,1,184,No,Fashion,123,Low
C07974,22,Employed,84566.0,707.0,1,236,No,Travel,747,Low
C07975,23,Employed,88889.0,639.0,2,328,No,Home/Furniture,429,Low
C07976,21,Student,12870.0,625.0,2,154,Yes,Travel,856,Low
C07977,23,Student,15139.0,591.0,0,0,No,Fashion,163,Low
C07978,20,Employed,75346.0,763.0,1,140,No,Home/Furniture,227,Low
C07979,57,Unemployed,5000.0,386.0,1,62,Yes,Fashion,88,Medium
C07980,19,Student,14270.0,611.0,0,0,No,Fashion,120,Low
C07981,62,Employed,55725.0,656.0,2,179,No,Home/Furniture,422,Low
C07982,34,Employed,63760.0,794.0,1,97,No,Home/Furniture,535,Low
C07983,28,Employed,69694.0,764.0,1,69,No,Electronics,390,Low
C07984,41,Employed,77592.0,680.0,3,327,Yes,Electronics,696,Low
C07985,26,Freelancer,67117.0,657.0,2,221,No,Home/Furniture,451,Low
C07986,18,Employed,59511.0,677.0,5,418,No,Electronics,395,Low
C07987,23,Freelancer,48310.0,649.0,4,445,No,Travel,682,Low
C07988,24,Employed,74938.0,713.0,3,478,No,Electronics,327,Low
C07989,34,Employed,76066.0,664.0,3,615,No,Fashion,68,Low
C07990,19,Employed,89678.0,630.0,0,0,Yes,Home/Furniture,224,Low
C07991,49,Employed,62808.0,697.0,0,0,No,Electronics,332,Low
C07992,38,Freelancer,49679.0,765.0,3,363,No,Fashion,100,Low
C07993,23,Employed,93003.0,671.0,3,756,No,Fashion,96,Low
C07994,47,Student,,581.0,2,315,No,Fashion,143,Low
C07995,24,Unemployed,13103.0,596.0,2,392,No,Electronics,655,Low
C07996,20,Employed,58681.0,755.0,3,531,No,Electronics,398,Low
C07997,27,Freelancer,47662.0,687.0,1,78,No,Home/Furniture,305,Low
C07998,31,Employed,65991.0,619.0,4,484,Yes,Electronics,642,Low
C07999,35,Freelancer,,736.0,7,1365,No,Fashion,97,High
C08000,34,Employed,85984.0,669.0,0,0,No,Home/Furniture,326,Low
C08001,19,Employed,66050.0,726.0,4,697,Yes,Travel,578,Low
C08002,18,Employed,73900.0,733.0,2,465,No,Fashion,91,Low
C08003,32,Student,15692.0,648.0,5,832,Yes,Travel,970,High
C08004,35,Unemployed,11328.0,676.0,2,335,No,Home/Furniture,432,Low
C08005,22,Freelancer,49820.0,703.0,5,1265,No,Fashion,71,Low
C08006,23,Employed,53796.0,680.0,1,149,No,Electronics,541,Low
C08007,26,Employed,72282.0,663.0,0,0,No,Electronics,387,Low
C08008,39,Employed,77730.0,766.0,2,326,No,Electronics,446,Low
C08009,38,Employed,105352.0,620.0,1,270,Yes,Travel,512,Low
C08010,45,Student,17116.0,664.0,4,765,No,Electronics,380,Medium
C08011,23,Employed,85207.0,661.0,2,368,No,Home/Furniture,542,Low
C08012,23,Employed,61580.0,720.0,0,0,No,Electronics,424,Low
C08013,19,Employed,86220.0,775.0,3,379,No,Electronics,315,Low
C08014,33,Employed,52168.0,781.0,4,767,No,Fashion,146,Low
C08015,30,Employed,82442.0,678.0,2,391,No,Fashion,112,Low
C08016,23,Employed,75892.0,,1,107,No,Fashion,144,Low
C08017,55,Unemployed,5000.0,486.0,1,192,Yes,Home/Furniture,475,High
C08018,27,Student,,689.0,1,164,Yes,Electronics,620,Low
C08019,22,Employed,70027.0,684.0,3,546,No,Electronics,868,Low
C08020,36,Employed,50738.0,659.0,3,461,No,Home/Furniture,232,Low
C08021,63,Employed,82895.0,676.0,0,0,No,Fashion,61,Low
C08022,27,Freelancer,55856.0,546.0,4,562,Yes,Electronics,612,Low
C08023,23,Freelancer,73271.0,628.0,3,301,No,Electronics,667,Low
C08024,28,Freelancer,63864.0,673.0,3,166,No,Electronics,502,Low
C08025,42,Employed,86787.0,681.0,1,121,Yes,Travel,1159,Low
C08026,19,Employed,90229.0,686.0,2,323,No,Travel,863,Low
C08027,39,Freelancer,51526.0,588.0,2,429,No,Fashion,93,Low
C08028,36,Employed,93955.0,725.0,1,104,No,Fashion,61,Low
C08029,29,Student,14650.0,718.0,3,334,No,Fashion,175,Low
C08030,38,Employed,34690.0,742.0,4,841,No,Fashion,152,Low
C08031,24,Freelancer,40952.0,592.0,1,244,No,Fashion,157,Low
C08032,28,Unemployed,12881.0,550.0,7,1269,No,Travel,614,High
C08033,60,Student,15929.0,684.0,2,302,No,Fashion,75,Low
C08034,50,Employed,39261.0,763.0,4,954,No,Fashion,94,Low
C08035,53,Freelancer,53083.0,684.0,2,285,No,Fashion,73,Low
C08036,20,Freelancer,107945.0,658.0,3,459,No,Fashion,121,Low
C08037,33,Employed,65192.0,687.0,1,172,No,Fashion,61,Low
C08038,20,Employed,43147.0,715.0,1,64,No,Electronics,349,Low
C08039,48,Employed,55456.0,678.0,2,156,No,Fashion,117,Low
C08040,48,Employed,66595.0,781.0,2,280,No,Home/Furniture,566,Low
C08041,18,Unemployed,14856.0,542.0,3,294,Yes,Fashion,92,Medium
C08042,56,Employed,70917.0,743.0,5,872,No,Home/Furniture,289,Low
C08043,50,Employed,81788.0,681.0,3,328,No,Electronics,561,Low
C08044,50,Employed,100912.0,688.0,3,377,No,Home/Furniture,391,Low
C08045,23,Employed,31095.0,715.0,0,0,No,Electronics,600,Low
C08046,25,Employed,120367.0,671.0,4,207,No,Fashion,89,Low
C08047,24,Student,14217.0,708.0,1,133,No,Electronics,542,Low
C08048,64,Employed,117841.0,736.0,1,160,Yes,Electronics,451,Low
C08049,44,Employed,80182.0,728.0,2,592,No,Fashion,50,Low
C08050,40,Employed,67579.0,850.0,2,439,No,Home/Furniture,414,Low
C08051,20,Employed,72400.0,674.0,2,365,No,Home/Furniture,195,Low
C08052,20,Employed,48100.0,674.0,4,758,No,Fashion,104,Low
C08053,20,Freelancer,53685.0,,2,357,No,Home/Furniture,251,Low
C08054,62,Student,12137.0,564.0,1,171,No,Fashion,45,Low
C08055,36,Student,10600.0,597.0,2,413,No,Fashion,57,Low
C08056,55,Freelancer,50527.0,563.0,2,367,Yes,Fashion,42,Low
C08057,23,Employed,63931.0,697.0,0,0,No,Fashion,103,Low
C08058,41,Employed,71827.0,575.0,0,0,No,Home/Furniture,410,Low
C08059,63,Student,12988.0,596.0,7,1290,Yes,Home/Furniture,378,High
C08060,19,Student,11539.0,476.0,5,742,Yes,Home/Furniture,454,High
C08061,30,Student,20687.0,664.0,1,181,No,Travel,882,Low
C08062,33,Unemployed,9587.0,524.0,3,353,Yes,Home/Furniture,489,High
C08063,27,Employed,28001.0,702.0,1,98,No,Fashion,73,Low
C08064,41,Student,22352.0,622.0,1,94,No,Fashion,110,Low
C08065,29,Freelancer,45569.0,664.0,3,387,No,Fashion,99,Low
C08066,24,Freelancer,75846.0,591.0,4,626,Yes,Home/Furniture,299,Low
C08067,62,Employed,68755.0,670.0,4,561,No,Home/Furniture,530,Low
C08068,40,Employed,72983.0,760.0,1,151,Yes,Fashion,59,Low
C08069,31,Employed,94460.0,724.0,1,115,No,Fashion,120,Low
C08070,28,Employed,67107.0,687.0,3,378,No,Electronics,275,Low
C08071,49,Freelancer,31235.0,623.0,3,559,Yes,Home/Furniture,467,Low
C08072,29,Employed,62719.0,674.0,1,126,No,Groceries/Essentials,14,Low
C08073,57,Employed,51355.0,743.0,6,1076,No,Fashion,70,Low
C08074,18,Employed,73087.0,645.0,2,301,No,Fashion,140,Low
C08075,18,Employed,49722.0,731.0,0,0,No,Travel,606,Low
C08076,31,Student,11314.0,777.0,0,0,No,Fashion,154,Low
C08077,19,Employed,,,4,735,No,Travel,997,Low
C08078,33,Student,7962.0,540.0,0,0,Yes,Home/Furniture,461,Low
C08079,26,Employed,80591.0,628.0,8,1681,Yes,Electronics,536,Medium
C08080,45,Employed,85615.0,635.0,0,0,Yes,Travel,1033,Low
C08081,20,Employed,67491.0,644.0,6,860,Yes,Electronics,600,Low
C08082,26,Student,21627.0,702.0,2,364,No,Fashion,113,Low
C08083,31,Employed,111986.0,637.0,0,0,No,Fashion,89,Low
C08084,32,Employed,37931.0,669.0,1,174,No,Groceries/Essentials,20,Low
C08085,44,Freelancer,20570.0,716.0,3,369,No,Electronics,303,Low
C08086,43,Unemployed,5828.0,630.0,0,0,No,Fashion,79,Low
C08087,25,Freelancer,49894.0,646.0,0,0,No,Electronics,210,Low
C08088,20,Employed,83784.0,780.0,1,156,No,Fashion,99,Low
C08089,26,Employed,83123.0,728.0,4,636,No,Electronics,694,Low
C08090,24,Employed,48525.0,720.0,1,200,No,Home/Furniture,440,Low
C08091,38,Employed,64787.0,694.0,1,118,No,Groceries/Essentials,91,Low
C08092,32,Employed,,743.0,0,0,No,Electronics,266,Low
C08093,24,Freelancer,64621.0,701.0,2,321,No,Fashion,155,Low
C08094,20,Employed,82625.0,798.0,2,319,No,Fashion,56,Low
C08095,22,Employed,76302.0,781.0,1,164,No,Fashion,70,Low
C08096,39,Employed,47613.0,746.0,1,194,No,Fashion,133,Low
C08097,32,Student,20194.0,530.0,0,0,Yes,Electronics,408,Low
C08098,39,Student,8994.0,590.0,3,646,Yes,Home/Furniture,511,High
C08099,34,Employed,83759.0,696.0,3,227,No,Home/Furniture,451,Low
C08100,36,Employed,80401.0,,1,112,No,Travel,1289,Low
C08101,60,Employed,51942.0,705.0,0,0,No,Fashion,46,Low
C08102,29,Employed,66678.0,737.0,5,1068,Yes,Electronics,697,Medium
C08103,52,Employed,68628.0,734.0,4,431,No,Fashion,67,Low
C08104,50,Employed,83468.0,650.0,1,44,No,Fashion,134,Low
C08105,42,Employed,69810.0,730.0,1,138,No,Electronics,100,Low
C08106,22,Employed,43419.0,713.0,4,512,No,Electronics,422,Low
C08107,28,Student,7871.0,536.0,3,750,Yes,Fashion,121,High
C08108,24,Employed,93665.0,809.0,4,661,No,Fashion,97,Low
C08109,62,Employed,110097.0,714.0,5,965,Yes,Electronics,502,Low
C08110,21,Employed,55042.0,761.0,1,160,No,Travel,644,Low
C08111,19,Employed,53990.0,756.0,1,58,No,Electronics,650,Low
C08112,32,Employed,78742.0,653.0,1,114,No,Travel,824,Low
C08113,36,Student,23115.0,717.0,2,430,No,Fashion,94,Low
C08114,35,Student,10562.0,611.0,1,187,No,Fashion,112,Low
C08115,38,Employed,96417.0,650.0,2,350,No,Electronics,205,Low
C08116,22,Employed,101146.0,666.0,3,425,No,Fashion,105,Low
C08117,43,Employed,107086.0,676.0,1,173,No,Electronics,590,Low
C08118,19,Freelancer,41516.0,635.0,2,215,Yes,Home/Furniture,498,Low
C08119,29,Employed,37224.0,744.0,3,442,No,Home/Furniture,322,Low
C08120,23,Employed,98561.0,676.0,1,111,No,Electronics,555,Low
C08121,42,Freelancer,96041.0,551.0,3,489,No,Fashion,122,Low
C08122,23,Employed,82098.0,683.0,4,845,No,Home/Furniture,532,Low
C08123,35,Employed,80161.0,747.0,2,312,No,Home/Furniture,296,Low
C08124,19,Employed,72376.0,673.0,1,136,No,Fashion,116,Low
C08125,42,Student,10502.0,725.0,3,533,No,Electronics,322,Medium
C08126,23,Employed,39626.0,,0,0,Yes,Fashion,74,Low
C08127,18,Employed,86325.0,731.0,1,76,No,Electronics,698,Low
C08128,31,Employed,69658.0,659.0,2,562,No,Home/Furniture,442,Low
C08129,42,Student,15948.0,521.0,4,430,Yes,Electronics,352,Medium
C08130,42,Freelancer,16693.0,664.0,8,1017,No,Electronics,638,High
C08131,48,Employed,75840.0,682.0,4,620,No,Electronics,360,Low
C08132,20,Employed,88501.0,700.0,1,232,No,Fashion,83,Low
C08133,20,Employed,60736.0,663.0,3,700,No,Electronics,708,Low
C08134,31,Employed,46448.0,698.0,4,753,No,Home/Furniture,429,Low
C08135,19,Employed,45251.0,641.0,1,150,No,Fashion,38,Low
C08136,34,Employed,74875.0,670.0,3,212,No,Fashion,99,Low
C08137,49,Employed,79260.0,756.0,1,122,No,Electronics,741,Low
C08138,55,Employed,54963.0,761.0,1,115,Yes,Electronics,470,Low
C08139,30,Employed,53749.0,758.0,1,182,No,Travel,517,Low
C08140,21,Employed,44616.0,742.0,1,97,No,Electronics,251,Low
C08141,20,Employed,73946.0,693.0,4,464,No,Fashion,110,Low
C08142,44,Freelancer,44354.0,752.0,1,197,No,Travel,896,Low
C08143,29,Student,10125.0,,1,157,No,Electronics,517,Low
C08144,35,Student,12761.0,612.0,1,140,Yes,Fashion,37,Low
C08145,19,Employed,61386.0,697.0,1,162,No,Fashion,77,Low
C08146,39,Employed,81458.0,809.0,0,0,No,Fashion,115,Low
C08147,45,Employed,39640.0,724.0,5,430,No,Electronics,399,Low
C08148,23,Freelancer,45024.0,614.0,2,387,No,Electronics,369,Low
C08149,26,Employed,73130.0,650.0,3,433,No,Home/Furniture,319,Low
C08150,38,Freelancer,5000.0,604.0,1,131,No,Home/Furniture,508,Low
C08151,22,Unemployed,12498.0,559.0,4,140,Yes,Fashion,49,Medium
C08152,20,Employed,65006.0,657.0,2,115,No,Travel,769,Low
C08153,38,Employed,,698.0,4,398,No,Travel,930,Low
C08154,21,Employed,80654.0,725.0,2,173,No,Travel,593,Low
C08155,25,Employed,60273.0,,4,589,No,Fashion,116,Low
C08156,24,Employed,10370.0,688.0,2,297,Yes,Travel,696,Low
C08157,44,Employed,93756.0,763.0,1,249,No,Electronics,543,Low
C08158,20,Student,8138.0,697.0,2,460,No,Groceries/Essentials,59,Medium
C08159,38,Employed,50165.0,682.0,3,498,No,Electronics,578,Low
C08160,28,Employed,53647.0,723.0,2,344,No,Electronics,495,Low
C08161,56,Student,14181.0,576.0,4,317,No,Home/Furniture,292,Low
C08162,50,Employed,,639.0,4,744,Yes,Home/Furniture,336,Low
C08163,55,Employed,70652.0,700.0,0,0,Yes,Fashion,32,Low
C08164,18,Employed,76401.0,707.0,3,393,No,Fashion,165,Low
C08165,34,Employed,70604.0,760.0,2,357,No,Fashion,121,Low
C08166,19,Freelancer,85087.0,618.0,3,319,No,Travel,1038,Low
C08167,60,Employed,64992.0,674.0,0,0,No,Fashion,117,Low
C08168,32,Student,18906.0,522.0,1,186,Yes,Fashion,47,Low
C08169,55,Student,17301.0,511.0,2,329,Yes,Travel,777,Medium
C08170,39,Employed,105112.0,662.0,2,346,No,Home/Furniture,322,Low
C08171,50,Employed,111005.0,631.0,2,413,No,Fashion,73,Low
C08172,58,Employed,57867.0,706.0,3,364,No,Groceries/Essentials,10,Low
C08173,38,Employed,85279.0,811.0,3,240,No,Electronics,473,Low
C08174,28,Employed,93522.0,654.0,3,477,No,Electronics,549,Low
C08175,32,Student,13795.0,608.0,8,1006,Yes,Fashion,82,High
C08176,26,Freelancer,29066.0,,2,219,No,Fashion,33,Low
C08177,52,Employed,78919.0,763.0,3,390,Yes,Travel,979,Low
C08178,45,Student,13815.0,,4,533,Yes,Fashion,171,High
C08179,64,Employed,62488.0,628.0,3,331,No,Fashion,11,Low
C08180,40,Employed,54825.0,727.0,4,723,No,Fashion,34,Low
C08181,30,Unemployed,5000.0,538.0,3,572,Yes,Fashion,132,High
C08182,27,Employed,82667.0,681.0,1,153,No,Travel,887,Low
C08183,36,Employed,53987.0,758.0,1,120,No,Fashion,195,Low
C08184,24,Student,10121.0,662.0,5,733,No,Electronics,381,High
C08185,29,Employed,40768.0,733.0,0,0,No,Fashion,69,Low
C08186,28,Employed,59314.0,623.0,2,264,No,Electronics,500,Low
C08187,23,Employed,68438.0,706.0,1,107,No,Fashion,169,Low
C08188,25,Student,,568.0,3,454,No,Fashion,58,Low
C08189,20,Employed,80268.0,730.0,2,300,No,Fashion,94,Low
C08190,18,Freelancer,8115.0,688.0,3,261,No,Groceries/Essentials,39,Low
C08191,20,Employed,85668.0,758.0,1,251,Yes,Fashion,99,Low
C08192,33,Student,17133.0,623.0,1,158,Yes,Electronics,447,Low
C08193,25,Employed,39197.0,686.0,1,212,No,Fashion,57,Low
C08194,22,Employed,40955.0,662.0,6,570,No,Electronics,348,Low
C08195,19,Student,13017.0,547.0,3,496,Yes,Fashion,45,Medium
C08196,44,Student,19021.0,557.0,2,165,Yes,Fashion,106,Low
C08197,28,Employed,85722.0,698.0,3,129,No,Electronics,327,Low
C08198,21,Employed,72124.0,764.0,3,651,Yes,Groceries/Essentials,71,Low
C08199,43,Employed,76494.0,631.0,4,604,No,Travel,1039,Low
C08200,23,Employed,59638.0,720.0,5,1017,No,Electronics,480,Low
C08201,19,Student,16036.0,631.0,2,217,Yes,Electronics,570,Low
C08202,45,Freelancer,21293.0,675.0,1,218,No,Groceries/Essentials,64,Low
C08203,64,Student,16855.0,627.0,0,0,No,Electronics,481,Low
C08204,56,Employed,49433.0,672.0,1,202,Yes,Groceries/Essentials,64,Low
C08205,26,Employed,54770.0,572.0,6,1290,No,Fashion,119,Low
C08206,34,Employed,72491.0,700.0,1,254,No,Electronics,362,Low
C08207,32,Student,16226.0,634.0,1,208,Yes,Home/Furniture,348,Low
C08208,39,Student,15089.0,516.0,3,300,Yes,Electronics,396,Low
C08209,26,Employed,59899.0,723.0,0,0,No,Home/Furniture,343,Low
C08210,61,Freelancer,26310.0,586.0,3,598,No,Home/Furniture,406,Low
C08211,23,Employed,64344.0,723.0,5,566,No,Fashion,111,Low
C08212,20,Student,15235.0,523.0,2,559,Yes,Electronics,589,High
C08213,19,Employed,99200.0,681.0,2,245,No,Home/Furniture,382,Low
C08214,44,Employed,92084.0,742.0,4,471,No,Electronics,540,Low
C08215,41,Employed,82951.0,750.0,2,385,Yes,Electronics,675,Low
C08216,18,Employed,94411.0,764.0,2,337,No,Fashion,211,Low
C08217,18,Employed,94137.0,686.0,2,365,Yes,Fashion,131,Low
C08218,23,Employed,64941.0,632.0,7,791,No,Fashion,203,Low
C08219,23,Freelancer,37507.0,647.0,0,0,No,Home/Furniture,520,Low
C08220,19,Student,21976.0,624.0,3,293,Yes,Fashion,160,Low
C08221,38,Employed,49133.0,647.0,0,0,Yes,Travel,644,Low
C08222,19,Employed,78495.0,784.0,0,0,No,Electronics,259,Low
C08223,29,Employed,75886.0,726.0,3,500,No,Electronics,473,Low
C08224,49,Student,20904.0,460.0,8,1661,Yes,Home/Furniture,355,High
C08225,25,Employed,75058.0,698.0,3,220,No,Electronics,454,Low
C08226,39,Employed,70825.0,656.0,0,0,No,Fashion,81,Low
C08227,54,Student,20744.0,617.0,1,224,No,Electronics,758,Low
C08228,34,Employed,85081.0,658.0,0,0,No,Home/Furniture,488,Low
C08229,21,Employed,47694.0,715.0,4,626,No,Travel,828,Low
C08230,18,Freelancer,92986.0,716.0,0,0,No,Fashion,113,Low
C08231,38,Unemployed,7541.0,709.0,0,0,Yes,Fashion,43,Low
C08232,20,Student,19254.0,552.0,1,127,No,Groceries/Essentials,48,Low
C08233,22,Employed,47160.0,651.0,2,281,No,Fashion,85,Low
C08234,19,Employed,82588.0,711.0,7,1302,No,Electronics,550,Low
C08235,31,Employed,69787.0,618.0,0,0,Yes,Electronics,743,Low
C08236,21,Employed,86566.0,730.0,1,119,No,Electronics,413,Low
C08237,27,Employed,76305.0,714.0,2,208,No,Electronics,593,Low
C08238,41,Unemployed,5000.0,493.0,5,1061,No,Electronics,130,High
C08239,41,Freelancer,38920.0,572.0,0,0,No,Electronics,527,Low
C08240,20,Freelancer,37686.0,726.0,4,449,No,Fashion,114,Low
C08241,26,Employed,48140.0,730.0,4,826,No,Fashion,98,Low
C08242,33,Freelancer,95536.0,730.0,1,116,No,Fashion,68,Low
C08243,40,Employed,80721.0,733.0,2,334,No,Travel,766,Low
C08244,19,Freelancer,63593.0,646.0,5,1082,No,Fashion,135,Low
C08245,24,Employed,92064.0,615.0,2,361,Yes,Home/Furniture,446,Low
C08246,58,Employed,68317.0,693.0,1,205,No,Electronics,401,Low
C08247,48,Student,19574.0,510.0,10,1815,No,Home/Furniture,262,High
C08248,23,Freelancer,57642.0,739.0,2,222,No,Fashion,110,Low
C08249,20,Employed,116466.0,750.0,1,165,No,Electronics,737,Low
C08250,55,Student,10849.0,696.0,4,684,Yes,Home/Furniture,372,High
C08251,52,Student,23850.0,578.0,0,0,No,Groceries/Essentials,53,Low
C08252,29,Unemployed,9725.0,534.0,1,117,No,Groceries/Essentials,57,Low
C08253,25,Student,17568.0,573.0,1,282,No,Travel,821,Low
C08254,30,Employed,62267.0,557.0,4,755,No,Fashion,78,Low
C08255,47,Freelancer,58796.0,704.0,6,1046,No,Travel,1180,Low
C08256,53,Employed,81051.0,666.0,4,502,No,Fashion,62,Low
C08257,18,Employed,32089.0,635.0,2,142,Yes,Electronics,306,Low
C08258,50,Employed,59072.0,674.0,3,606,No,Electronics,333,Low
C08259,52,Employed,95296.0,663.0,1,150,No,Fashion,71,Low
C08260,55,Student,10304.0,674.0,2,213,Yes,Fashion,172,Low
C08261,19,Unemployed,18497.0,583.0,6,1184,No,Fashion,139,High
C08262,39,Employed,46628.0,760.0,3,328,Yes,Home/Furniture,373,Low
C08263,28,Freelancer,92416.0,563.0,2,321,Yes,Electronics,475,Low
C08264,25,Freelancer,57984.0,689.0,1,125,No,Fashion,140,Low
C08265,18,Employed,54701.0,681.0,1,138,No,Electronics,727,Low
C08266,29,Employed,75757.0,629.0,3,473,No,Electronics,173,Low
C08267,19,Employed,31129.0,651.0,2,167,No,Electronics,340,Low
C08268,28,Employed,56233.0,719.0,2,496,No,Home/Furniture,514,Low
C08269,36,Employed,100564.0,695.0,3,393,No,Fashion,109,Low
C08270,53,Employed,45944.0,654.0,3,492,No,Groceries/Essentials,81,Low
C08271,34,Student,10581.0,688.0,1,156,No,Groceries/Essentials,48,Low
C08272,20,Employed,56586.0,727.0,1,81,No,Travel,1122,Low
C08273,38,Unemployed,6325.0,,0,0,No,Electronics,455,Low
C08274,24,Employed,89832.0,724.0,3,225,Yes,Home/Furniture,586,Low
C08275,19,Unemployed,7292.0,429.0,2,340,No,Fashion,139,High
C08276,20,Student,16589.0,652.0,0,0,No,Fashion,71,Low
C08277,46,Freelancer,42737.0,606.0,2,209,No,Fashion,129,Low
C08278,24,Employed,59083.0,696.0,2,445,No,Home/Furniture,399,Low
